neotoma_names,name,rank,id
Pulmonaria obscura,Pulmonaria obscura,species,5439925
Alkanna,Plantae,kingdom,6
Alkanna,Tracheophyta,phylum,7707728
Alkanna,Magnoliopsida,class,220
Alkanna,Boraginales,order,7226464
Alkanna,Boraginaceae,family,2498
Alkanna,Alkanna,genus,2926056
Gentiana purpurea-type,Plantae,kingdom,6
Gentiana purpurea-type,Tracheophyta,phylum,7707728
Gentiana purpurea-type,Magnoliopsida,class,220
Gentiana purpurea-type,Gentianales,order,412
Gentiana purpurea-type,Gentianaceae,family,2503
Gentiana purpurea-type,Gentiana,genus,3170037
Globularia,Plantae,kingdom,6
Globularia,Tracheophyta,phylum,7707728
Globularia,Magnoliopsida,class,220
Globularia,Lamiales,order,408
Globularia,Plantaginaceae,family,2420
Globularia,Globularia,genus,3233698
Globularia,Animalia,kingdom,1
Globularia,Mollusca,phylum,52
Globularia,Gastropoda,class,225
Globularia,Architaenioglossa,order,455
Globularia,Ampullinidae,family,4617251
Globularia,Globularia,genus,3244636
Gentianella tenella-type,Plantae,kingdom,6
Gentianella tenella-type,Tracheophyta,phylum,7707728
Gentianella tenella-type,Magnoliopsida,class,220
Gentianella tenella-type,Gentianales,order,412
Gentianella tenella-type,Gentianaceae,family,2503
Gentianella tenella-type,Gentianella,genus,3169845
Rubus fruticosus-type,Plantae,kingdom,6
Rubus fruticosus-type,Tracheophyta,phylum,7707728
Rubus fruticosus-type,Magnoliopsida,class,220
Rubus fruticosus-type,Rosales,order,691
Rubus fruticosus-type,Rosaceae,family,5015
Rubus fruticosus-type,Rubus,genus,2988638
Vicia faba-type,Plantae,kingdom,6
Vicia faba-type,Tracheophyta,phylum,7707728
Vicia faba-type,Magnoliopsida,class,220
Vicia faba-type,Fabales,order,1370
Vicia faba-type,Fabaceae,family,5386
Vicia faba-type,Vicia,genus,2974751
Cistus ladanifer-type,Plantae,kingdom,6
Cistus ladanifer-type,Tracheophyta,phylum,7707728
Cistus ladanifer-type,Magnoliopsida,class,220
Cistus ladanifer-type,Malvales,order,941
Cistus ladanifer-type,Cistaceae,family,6635
Cistus ladanifer-type,Cistus,genus,2874026
Colchicum,Plantae,kingdom,6
Colchicum,Tracheophyta,phylum,7707728
Colchicum,Liliopsida,class,196
Colchicum,Liliales,order,1172
Colchicum,Colchicaceae,family,7697
Colchicum,Colchicum,genus,2739608
Gentiana verna-type,Plantae,kingdom,6
Gentiana verna-type,Tracheophyta,phylum,7707728
Gentiana verna-type,Magnoliopsida,class,220
Gentiana verna-type,Gentianales,order,412
Gentiana verna-type,Gentianaceae,family,2503
Gentiana verna-type,Gentiana,genus,3170037
Glyceria,Plantae,kingdom,6
Glyceria,Tracheophyta,phylum,7707728
Glyceria,Liliopsida,class,196
Glyceria,Poales,order,1369
Glyceria,Poaceae,family,3073
Glyceria,Glyceria,genus,2705475
Hordelymus,Plantae,kingdom,6
Hordelymus,Tracheophyta,phylum,7707728
Hordelymus,Liliopsida,class,196
Hordelymus,Poales,order,1369
Hordelymus,Poaceae,family,3073
Hordelymus,Hordelymus,genus,5428469
Lonicera caerulea,Plantae,kingdom,6
Lonicera caerulea,Tracheophyta,phylum,7707728
Lonicera caerulea,Magnoliopsida,class,220
Lonicera caerulea,Dipsacales,order,946
Lonicera caerulea,Caprifoliaceae,family,6710
Lonicera caerulea,Lonicera,genus,2888645
Lonicera caerulea,Lonicera caerulea,species,5334269
Colchicum autumnale-type,Plantae,kingdom,6
Colchicum autumnale-type,Tracheophyta,phylum,7707728
Colchicum autumnale-type,Liliopsida,class,196
Colchicum autumnale-type,Liliales,order,1172
Colchicum autumnale-type,Colchicaceae,family,7697
Colchicum autumnale-type,Colchicum,genus,2739608
Polygonum oxyspermum,Plantae,kingdom,6
Polygonum oxyspermum,Tracheophyta,phylum,7707728
Polygonum oxyspermum,Magnoliopsida,class,220
Polygonum oxyspermum,Caryophyllales,order,422
Polygonum oxyspermum,Polygonaceae,family,2416
Polygonum oxyspermum,Polygonum,genus,2889077
Polygonum oxyspermum,Polygonum oxyspermum,species,8370223
Primula integrifolia-type,Plantae,kingdom,6
Primula integrifolia-type,Tracheophyta,phylum,7707728
Primula integrifolia-type,Magnoliopsida,class,220
Primula integrifolia-type,Ericales,order,1353
Primula integrifolia-type,Primulaceae,family,6674
Primula integrifolia-type,Primula,genus,8026112
Angelica archangelica-type,Animalia,kingdom,1
Angelica archangelica-type,Arthropoda,phylum,54
Angelica archangelica-type,Insecta,class,216
Angelica archangelica-type,Hymenoptera,order,1457
Angelica archangelica-type,Braconidae,family,6910
Angelica archangelica-type,Angelica,genus,1253626
Angelica archangelica-type,Plantae,kingdom,6
Angelica archangelica-type,Tracheophyta,phylum,7707728
Angelica archangelica-type,Magnoliopsida,class,220
Angelica archangelica-type,Apiales,order,1351
Angelica archangelica-type,Apiaceae,family,6720
Angelica archangelica-type,Angelica,genus,3034560
Angelica palustris-type,Animalia,kingdom,1
Angelica palustris-type,Arthropoda,phylum,54
Angelica palustris-type,Insecta,class,216
Angelica palustris-type,Hymenoptera,order,1457
Angelica palustris-type,Braconidae,family,6910
Angelica palustris-type,Angelica,genus,1253626
Angelica palustris-type,Plantae,kingdom,6
Angelica palustris-type,Tracheophyta,phylum,7707728
Angelica palustris-type,Magnoliopsida,class,220
Angelica palustris-type,Apiales,order,1351
Angelica palustris-type,Apiaceae,family,6720
Angelica palustris-type,Angelica,genus,3034560
Apium nodiflorum,Plantae,kingdom,6
Apium nodiflorum,Tracheophyta,phylum,7707728
Apium nodiflorum,Magnoliopsida,class,220
Apium nodiflorum,Apiales,order,1351
Apium nodiflorum,Apiaceae,family,6720
Apium nodiflorum,Helosciadium,genus,6026485
Apium nodiflorum,Helosciadium nodiflorum,species,3631293
Apium nodiflorum,Plantae,kingdom,6
Apium nodiflorum,Tracheophyta,phylum,7707728
Apium nodiflorum,Magnoliopsida,class,220
Apium nodiflorum,Apiales,order,1351
Apium nodiflorum,Apiaceae,family,6720
Apium nodiflorum,Helosciadium,genus,6026485
Apium nodiflorum,Helosciadium nodiflorum,species,3631293
Asphodelus albus,Plantae,kingdom,6
Asphodelus albus,Tracheophyta,phylum,7707728
Asphodelus albus,Liliopsida,class,196
Asphodelus albus,Asparagales,order,1169
Asphodelus albus,Asphodelaceae,family,4259209
Asphodelus albus,Asphodelus,genus,7502499
Asphodelus albus,Asphodelus albus,species,2778457
Carum verticillatum,Plantae,kingdom,6
Carum verticillatum,Tracheophyta,phylum,7707728
Carum verticillatum,Magnoliopsida,class,220
Carum verticillatum,Apiales,order,1351
Carum verticillatum,Apiaceae,family,6720
Carum verticillatum,Trocdaris,genus,6027349
Carum verticillatum,Trocdaris verticillatum,species,3642051
Chaerophyllum temulum,Plantae,kingdom,6
Chaerophyllum temulum,Tracheophyta,phylum,7707728
Chaerophyllum temulum,Magnoliopsida,class,220
Chaerophyllum temulum,Apiales,order,1351
Chaerophyllum temulum,Apiaceae,family,6720
Chaerophyllum temulum,Chaerophyllum,genus,3034649
Chaerophyllum temulum,Chaerophyllum temulum,species,3034650
Colchicum montanum,Plantae,kingdom,6
Colchicum montanum,Tracheophyta,phylum,7707728
Colchicum montanum,Liliopsida,class,196
Colchicum montanum,Liliales,order,1172
Colchicum montanum,Colchicaceae,family,7697
Colchicum montanum,Colchicum,genus,2739608
Colchicum montanum,Colchicum montanum,species,2739671
Cytisus grandiflorus,Plantae,kingdom,6
Cytisus grandiflorus,Tracheophyta,phylum,7707728
Cytisus grandiflorus,Magnoliopsida,class,220
Cytisus grandiflorus,Fabales,order,1370
Cytisus grandiflorus,Fabaceae,family,5386
Cytisus grandiflorus,Cytisus,genus,8089532
Cytisus grandiflorus,Cytisus grandiflorus,species,5354590
Dianthus lusitanus-type,Plantae,kingdom,6
Dianthus lusitanus-type,Tracheophyta,phylum,7707728
Dianthus lusitanus-type,Magnoliopsida,class,220
Dianthus lusitanus-type,Caryophyllales,order,422
Dianthus lusitanus-type,Caryophyllaceae,family,2518
Dianthus lusitanus-type,Dianthus,genus,3085411
Fraxinus angustifolia,Plantae,kingdom,6
Fraxinus angustifolia,Tracheophyta,phylum,7707728
Fraxinus angustifolia,Magnoliopsida,class,220
Fraxinus angustifolia,Lamiales,order,408
Fraxinus angustifolia,Oleaceae,family,6652
Fraxinus angustifolia,Fraxinus,genus,3172323
Fraxinus angustifolia,Fraxinus angustifolia,species,7325877
Fritillaria lusitanica,Plantae,kingdom,6
Fritillaria lusitanica,Tracheophyta,phylum,7707728
Fritillaria lusitanica,Liliopsida,class,196
Fritillaria lusitanica,Liliales,order,1172
Fritillaria lusitanica,Liliaceae,family,7699
Fritillaria lusitanica,Fritillaria,genus,2752152
Fritillaria lusitanica,Fritillaria lusitanica,species,5300414
Gagea nevadensis,Plantae,kingdom,6
Gagea nevadensis,Tracheophyta,phylum,7707728
Gagea nevadensis,Liliopsida,class,196
Gagea nevadensis,Liliales,order,1172
Gagea nevadensis,Liliaceae,family,7699
Gagea nevadensis,Gagea,genus,2751406
Gagea nevadensis,Gagea nevadensis,species,5300055
Gentiana lutea/G. pneumonanthe,Plantae,kingdom,6
Gentiana lutea/G. pneumonanthe,Tracheophyta,phylum,7707728
Gentiana lutea/G. pneumonanthe,Magnoliopsida,class,220
Gentiana lutea/G. pneumonanthe,Gentianales,order,412
Gentiana lutea/G. pneumonanthe,Gentianaceae,family,2503
Gentiana lutea/G. pneumonanthe,Gentiana,genus,3170037
Laserpitium,Plantae,kingdom,6
Laserpitium,Tracheophyta,phylum,7707728
Laserpitium,Magnoliopsida,class,220
Laserpitium,Apiales,order,1351
Laserpitium,Apiaceae,family,6720
Laserpitium,Laserpitium,genus,6026344
Lythrum undiff.,Plantae,kingdom,6
Lythrum undiff.,Tracheophyta,phylum,7707728
Lythrum undiff.,Magnoliopsida,class,220
Lythrum undiff.,Myrtales,order,690
Lythrum undiff.,Lythraceae,family,6684
Lythrum undiff.,Lythrum,genus,3188731
Minuartia recurva,Plantae,kingdom,6
Minuartia recurva,Tracheophyta,phylum,7707728
Minuartia recurva,Magnoliopsida,class,220
Minuartia recurva,Caryophyllales,order,422
Minuartia recurva,Caryophyllaceae,family,2518
Minuartia recurva,Minuartia,genus,8776773
Minuartia recurva,Minuartia recurva,species,7267522
Narcissus bulbocodium,Plantae,kingdom,6
Narcissus bulbocodium,Tracheophyta,phylum,7707728
Narcissus bulbocodium,Liliopsida,class,196
Narcissus bulbocodium,Asparagales,order,1169
Narcissus bulbocodium,Amaryllidaceae,family,7682
Narcissus bulbocodium,Narcissus,genus,2858200
Narcissus bulbocodium,Narcissus bulbocodium,species,2858846
Paronychia polygonifolia-type,Plantae,kingdom,6
Paronychia polygonifolia-type,Tracheophyta,phylum,7707728
Paronychia polygonifolia-type,Magnoliopsida,class,220
Paronychia polygonifolia-type,Caryophyllales,order,422
Paronychia polygonifolia-type,Caryophyllaceae,family,2518
Paronychia polygonifolia-type,Paronychia,genus,8020237
Pedicularis sylvatica,Plantae,kingdom,6
Pedicularis sylvatica,Tracheophyta,phylum,7707728
Pedicularis sylvatica,Magnoliopsida,class,220
Pedicularis sylvatica,Lamiales,order,408
Pedicularis sylvatica,Orobanchaceae,family,6651
Pedicularis sylvatica,Pedicularis,genus,3171670
Pedicularis sylvatica,Pedicularis sylvatica,species,3171712
Physospermum cornubiense,Plantae,kingdom,6
Physospermum cornubiense,Tracheophyta,phylum,7707728
Physospermum cornubiense,Magnoliopsida,class,220
Physospermum cornubiense,Apiales,order,1351
Physospermum cornubiense,Apiaceae,family,6720
Physospermum cornubiense,Physospermum,genus,7954070
Physospermum cornubiense,Physospermum cornubiense,species,3639129
Pimpinella anisum,Plantae,kingdom,6
Pimpinella anisum,Tracheophyta,phylum,7707728
Pimpinella anisum,Magnoliopsida,class,220
Pimpinella anisum,Apiales,order,1351
Pimpinella anisum,Apiaceae,family,6720
Pimpinella anisum,Pimpinella,genus,3034784
Pimpinella anisum,Pimpinella anisum,species,8080300
Pimpinella saxifraga-type,Plantae,kingdom,6
Pimpinella saxifraga-type,Tracheophyta,phylum,7707728
Pimpinella saxifraga-type,Magnoliopsida,class,220
Pimpinella saxifraga-type,Apiales,order,1351
Pimpinella saxifraga-type,Apiaceae,family,6720
Pimpinella saxifraga-type,Pimpinella,genus,3034784
Plantago coronopus sensu stricto,Plantae,kingdom,6
Plantago coronopus sensu stricto,Tracheophyta,phylum,7707728
Plantago coronopus sensu stricto,Magnoliopsida,class,220
Plantago coronopus sensu stricto,Lamiales,order,408
Plantago coronopus sensu stricto,Plantaginaceae,family,2420
Plantago coronopus sensu stricto,Plantago,genus,3189695
Plantago coronopus sensu stricto,Plantago coronopus,species,3189739
Plantago subulata-type,Plantae,kingdom,6
Plantago subulata-type,Tracheophyta,phylum,7707728
Plantago subulata-type,Magnoliopsida,class,220
Plantago subulata-type,Lamiales,order,408
Plantago subulata-type,Plantaginaceae,family,2420
Plantago subulata-type,Plantago,genus,3189695
Sanguisorba officinalis-type,Plantae,kingdom,6
Sanguisorba officinalis-type,Tracheophyta,phylum,7707728
Sanguisorba officinalis-type,Magnoliopsida,class,220
Sanguisorba officinalis-type,Rosales,order,691
Sanguisorba officinalis-type,Rosaceae,family,5015
Sanguisorba officinalis-type,Sanguisorba,genus,3029383
Selinum carvifolia,Plantae,kingdom,6
Selinum carvifolia,Tracheophyta,phylum,7707728
Selinum carvifolia,Magnoliopsida,class,220
Selinum carvifolia,Apiales,order,1351
Selinum carvifolia,Apiaceae,family,6720
Selinum carvifolia,Selinum,genus,5371780
Selinum carvifolia,Selinum carvifolia,species,5371781
Seseli libanotis-type,Plantae,kingdom,6
Seseli libanotis-type,Tracheophyta,phylum,7707728
Seseli libanotis-type,Magnoliopsida,class,220
Seseli libanotis-type,Apiales,order,1351
Seseli libanotis-type,Apiaceae,family,6720
Seseli libanotis-type,Seseli,genus,3034132
Silaum silaus-type,Plantae,kingdom,6
Silaum silaus-type,Tracheophyta,phylum,7707728
Silaum silaus-type,Magnoliopsida,class,220
Silaum silaus-type,Apiales,order,1351
Silaum silaus-type,Apiaceae,family,6720
Silaum silaus-type,Silaum,genus,6027385
Silene ciliata-type,Plantae,kingdom,6
Silene ciliata-type,Tracheophyta,phylum,7707728
Silene ciliata-type,Magnoliopsida,class,220
Silene ciliata-type,Caryophyllales,order,422
Silene ciliata-type,Caryophyllaceae,family,2518
Silene ciliata-type,Silene,genus,3085897
Silene foetida-type,Plantae,kingdom,6
Silene foetida-type,Tracheophyta,phylum,7707728
Silene foetida-type,Magnoliopsida,class,220
Silene foetida-type,Caryophyllales,order,422
Silene foetida-type,Caryophyllaceae,family,2518
Silene foetida-type,Silene,genus,3085897
Torilis arvensis-type,Plantae,kingdom,6
Torilis arvensis-type,Tracheophyta,phylum,7707728
Torilis arvensis-type,Magnoliopsida,class,220
Torilis arvensis-type,Apiales,order,1351
Torilis arvensis-type,Apiaceae,family,6720
Torilis arvensis-type,Torilis,genus,3034818
Trinia glauca-type,Plantae,kingdom,6
Trinia glauca-type,Tracheophyta,phylum,7707728
Trinia glauca-type,Magnoliopsida,class,220
Trinia glauca-type,Apiales,order,1351
Trinia glauca-type,Apiaceae,family,6720
Trinia glauca-type,Trinia,genus,3232515
Hedysarum cf. H. hedysaroides,Plantae,kingdom,6
Hedysarum cf. H. hedysaroides,Tracheophyta,phylum,7707728
Hedysarum cf. H. hedysaroides,Magnoliopsida,class,220
Hedysarum cf. H. hedysaroides,Fabales,order,1370
Hedysarum cf. H. hedysaroides,Fabaceae,family,5386
Hedysarum cf. H. hedysaroides,Hedysarum,genus,2960767
Vaccinium myrtillus,Plantae,kingdom,6
Vaccinium myrtillus,Tracheophyta,phylum,7707728
Vaccinium myrtillus,Magnoliopsida,class,220
Vaccinium myrtillus,Ericales,order,1353
Vaccinium myrtillus,Ericaceae,family,2505
Vaccinium myrtillus,Vaccinium,genus,2882813
Vaccinium myrtillus,Vaccinium myrtillus,species,2882833
Centaurea stoebe,Plantae,kingdom,6
Centaurea stoebe,Tracheophyta,phylum,7707728
Centaurea stoebe,Magnoliopsida,class,220
Centaurea stoebe,Asterales,order,414
Centaurea stoebe,Asteraceae,family,3065
Centaurea stoebe,Centaurea,genus,3127469
Centaurea stoebe,Centaurea stoebe,species,3127727
Juglandaceae,Plantae,kingdom,6
Juglandaceae,Tracheophyta,phylum,7707728
Juglandaceae,Magnoliopsida,class,220
Juglandaceae,Fagales,order,1354
Juglandaceae,Juglandaceae,family,2499
Matthiola,Plantae,kingdom,6
Matthiola,Tracheophyta,phylum,7707728
Matthiola,Magnoliopsida,class,220
Matthiola,Brassicales,order,7225535
Matthiola,Brassicaceae,family,3112
Matthiola,Matthiola,genus,3052933
Trifolium arvense,Plantae,kingdom,6
Trifolium arvense,Tracheophyta,phylum,7707728
Trifolium arvense,Magnoliopsida,class,220
Trifolium arvense,Fabales,order,1370
Trifolium arvense,Fabaceae,family,5386
Trifolium arvense,Trifolium,genus,2973363
Trifolium arvense,Trifolium arvense,species,5359246
Valeriana tripteris,Plantae,kingdom,6
Valeriana tripteris,Tracheophyta,phylum,7707728
Valeriana tripteris,Magnoliopsida,class,220
Valeriana tripteris,Dipsacales,order,946
Valeriana tripteris,Caprifoliaceae,family,6710
Valeriana tripteris,Valeriana,genus,2888741
Valeriana tripteris,Valeriana tripteris,species,7298997
Empetrum hermaphroditum,Plantae,kingdom,6
Empetrum hermaphroditum,Tracheophyta,phylum,7707728
Empetrum hermaphroditum,Magnoliopsida,class,220
Empetrum hermaphroditum,Ericales,order,1353
Empetrum hermaphroditum,Ericaceae,family,2505
Empetrum hermaphroditum,Empetrum,genus,2888367
Empetrum hermaphroditum,Empetrum hermaphroditum,species,6387994
Erica cinerea,Plantae,kingdom,6
Erica cinerea,Tracheophyta,phylum,7707728
Erica cinerea,Magnoliopsida,class,220
Erica cinerea,Ericales,order,1353
Erica cinerea,Ericaceae,family,2505
Erica cinerea,Erica,genus,2882780
Erica cinerea,Erica cinerea,species,5333411
Faboideae undiff.,Plantae,kingdom,6
Faboideae undiff.,Tracheophyta,phylum,7707728
Faboideae undiff.,Magnoliopsida,class,220
Faboideae undiff.,Fabales,order,1370
Faboideae undiff.,Fabaceae,family,5386
Faboideae undiff.,Faboidea,genus,4895647
Geum cf. G. rivale,Plantae,kingdom,6
Geum cf. G. rivale,Tracheophyta,phylum,7707728
Geum cf. G. rivale,Magnoliopsida,class,220
Geum cf. G. rivale,Rosales,order,691
Geum cf. G. rivale,Rosaceae,family,5015
Geum cf. G. rivale,Geum,genus,3024294
Geum cf. G. urbanum,Plantae,kingdom,6
Geum cf. G. urbanum,Tracheophyta,phylum,7707728
Geum cf. G. urbanum,Magnoliopsida,class,220
Geum cf. G. urbanum,Rosales,order,691
Geum cf. G. urbanum,Rosaceae,family,5015
Geum cf. G. urbanum,Geum,genus,3024294
Lotus cf. L. corniculatus,Plantae,kingdom,6
Lotus cf. L. corniculatus,Tracheophyta,phylum,7707728
Lotus cf. L. corniculatus,Magnoliopsida,class,220
Lotus cf. L. corniculatus,Fabales,order,1370
Lotus cf. L. corniculatus,Fabaceae,family,5386
Lotus cf. L. corniculatus,Lotus,genus,10220564
Lotus pedunculatus-type,Plantae,kingdom,6
Lotus pedunculatus-type,Tracheophyta,phylum,7707728
Lotus pedunculatus-type,Magnoliopsida,class,220
Lotus pedunculatus-type,Fabales,order,1370
Lotus pedunculatus-type,Fabaceae,family,5386
Lotus pedunculatus-type,Lotus,genus,10220564
Saxifraga cf. S. cespitosa,Plantae,kingdom,6
Saxifraga cf. S. cespitosa,Tracheophyta,phylum,7707728
Saxifraga cf. S. cespitosa,Magnoliopsida,class,220
Saxifraga cf. S. cespitosa,Saxifragales,order,7219248
Saxifraga cf. S. cespitosa,Saxifragaceae,family,2402
Saxifraga cf. S. cespitosa,Saxifraga,genus,2987833
Ranunculus sceleratus/R. repens,Plantae,kingdom,6
Ranunculus sceleratus/R. repens,Tracheophyta,phylum,7707728
Ranunculus sceleratus/R. repens,Magnoliopsida,class,220
Ranunculus sceleratus/R. repens,Ranunculales,order,399
Ranunculus sceleratus/R. repens,Ranunculaceae,family,2410
Ranunculus sceleratus/R. repens,Ranunculus,genus,3033294
Silene nutans,Plantae,kingdom,6
Silene nutans,Tracheophyta,phylum,7707728
Silene nutans,Magnoliopsida,class,220
Silene nutans,Caryophyllales,order,422
Silene nutans,Caryophyllaceae,family,2518
Silene nutans,Silene,genus,3085897
Silene nutans,Silene nutans,species,5384781
Swertia,Plantae,kingdom,6
Swertia,Tracheophyta,phylum,7707728
Swertia,Magnoliopsida,class,220
Swertia,Gentianales,order,412
Swertia,Gentianaceae,family,2503
Swertia,Swertia,genus,3170182
Teucrium chamaedrys,Plantae,kingdom,6
Teucrium chamaedrys,Tracheophyta,phylum,7707728
Teucrium chamaedrys,Magnoliopsida,class,220
Teucrium chamaedrys,Lamiales,order,408
Teucrium chamaedrys,Lamiaceae,family,2497
Teucrium chamaedrys,Teucrium,genus,2926895
Teucrium chamaedrys,Teucrium chamaedrys,species,6411747
