taxa,dataset_id,BIN,summed_pollen_count
Acer negundo,3031,20,0
Acer negundo,3031,21,9
Acer rubrum,3031,1,13
Acer rubrum,3031,2,0
Acer rubrum,3031,3,0
Acer rubrum,3031,4,0
Acer rubrum,3031,11,0
Acer rubrum,3031,13,1
Acer rubrum,3031,14,0
Acer rubrum,3031,15,0
Acer rubrum,3031,16,1
Acer rubrum,3031,17,0
Acer rubrum,3031,18,0
Acer rubrum,3031,19,0
Acer rubrum,3031,20,0
Acer rubrum,3031,21,2
Acer saccharinum-type,3031,1,16
Acer saccharinum-type,3031,2,3
Acer saccharinum-type,3031,3,1
Acer saccharinum-type,3031,4,1
Acer saccharinum-type,3031,11,2
Acer saccharinum-type,3031,13,5
Acer saccharinum-type,3031,14,7
Acer saccharinum-type,3031,15,2
Acer saccharinum-type,3031,16,2
Acer saccharinum-type,3031,17,1
Acer saccharinum-type,3031,18,1
Acer saccharinum-type,3031,19,0
Acer saccharinum-type,3031,20,0
Acer saccharinum-type,3031,21,1
Acer saccharum-type,3031,1,222.5
Acer saccharum-type,3031,2,20
Acer saccharum-type,3031,3,10
Acer saccharum-type,3031,4,0
Acer saccharum-type,3031,11,22
Acer saccharum-type,3031,13,26
Acer saccharum-type,3031,14,9.5
Acer saccharum-type,3031,15,10
Acer saccharum-type,3031,16,21.5
Acer saccharum-type,3031,17,5
Acer saccharum-type,3031,18,7.5
Acer saccharum-type,3031,19,10
Acer saccharum-type,3031,20,3
Acer saccharum-type,3031,21,15
Alnus incana-type,3031,1,161
Alnus incana-type,3031,2,19
Alnus incana-type,3031,3,69
Alnus incana-type,3031,4,13
Alnus incana-type,3031,11,54
Alnus incana-type,3031,13,46
Alnus incana-type,3031,14,58
Alnus incana-type,3031,15,34
Alnus incana-type,3031,16,31
Alnus incana-type,3031,17,9
Alnus incana-type,3031,18,14
Alnus incana-type,3031,19,6
Alnus incana-type,3031,20,6
Alnus incana-type,3031,21,90
Alnus undiff.,3031,1,4
Alnus undiff.,3031,2,0
Alnus undiff.,3031,3,0
Alnus undiff.,3031,4,0
Alnus undiff.,3031,11,1
Alnus undiff.,3031,13,1
Alnus undiff.,3031,14,0
Alnus undiff.,3031,15,1
Alnus undiff.,3031,16,0
Alnus undiff.,3031,17,0
Alnus undiff.,3031,18,2
Alnus undiff.,3031,19,0
Alnus undiff.,3031,20,0
Alnus undiff.,3031,21,1
Alnus viridis-type,3031,1,14
Alnus viridis-type,3031,2,2
Alnus viridis-type,3031,3,1
Alnus viridis-type,3031,4,4
Alnus viridis-type,3031,11,8
Alnus viridis-type,3031,13,9
Alnus viridis-type,3031,14,11
Alnus viridis-type,3031,15,10
Alnus viridis-type,3031,16,8
Alnus viridis-type,3031,17,2
Alnus viridis-type,3031,18,4
Alnus viridis-type,3031,19,1
Alnus viridis-type,3031,20,0
Alnus viridis-type,3031,21,6
Amelanchier-type,3031,1,0
Amelanchier-type,3031,2,0
Amelanchier-type,3031,3,0
Amelanchier-type,3031,4,0
Amelanchier-type,3031,11,0
Amelanchier-type,3031,13,0
Amelanchier-type,3031,14,0
Amelanchier-type,3031,15,0
Amelanchier-type,3031,16,0
Amelanchier-type,3031,17,0
Amelanchier-type,3031,18,2
Amelanchier-type,3031,19,0
Amelanchier-type,3031,20,0
Amelanchier-type,3031,21,0
Amorpha-type,3031,1,11
Amorpha-type,3031,2,1
Amorpha-type,3031,3,1
Amorpha-type,3031,4,0
Amorpha-type,3031,11,8
Amorpha-type,3031,13,7
Amorpha-type,3031,14,30
Amorpha-type,3031,15,40
Amorpha-type,3031,16,41
Amorpha-type,3031,17,15
Amorpha-type,3031,18,21
Amorpha-type,3031,19,10
Amorpha-type,3031,20,2
Amorpha-type,3031,21,11
Artemisia,3031,1,320
Artemisia,3031,2,44
Artemisia,3031,3,39
Artemisia,3031,4,79
Artemisia,3031,11,110
Artemisia,3031,13,113
Artemisia,3031,14,318
Artemisia,3031,15,329
Artemisia,3031,16,323
Artemisia,3031,17,206
Artemisia,3031,18,228
Artemisia,3031,19,89
Artemisia,3031,20,22
Artemisia,3031,21,166
Betula,3031,1,367
Betula,3031,2,100
Betula,3031,3,293
Betula,3031,4,118
Betula,3031,11,105
Betula,3031,13,64
Betula,3031,14,82
Betula,3031,15,52
Betula,3031,16,24
Betula,3031,17,20
Betula,3031,18,19
Betula,3031,19,16
Betula,3031,20,9
Betula,3031,21,147
Carya,3031,1,52
Carya,3031,2,19
Carya,3031,3,7
Carya,3031,4,0
Carya,3031,11,12
Carya,3031,13,12
Carya,3031,14,14
Carya,3031,15,10
Carya,3031,16,5
Carya,3031,17,1
Carya,3031,18,8
Carya,3031,19,3
Carya,3031,20,4
Carya,3031,21,3.5
Castanea,3031,1,2
Castanea,3031,2,0
Castanea,3031,3,0
Castanea,3031,4,0
Castanea,3031,11,0
Castanea,3031,13,1
Castanea,3031,14,0
Castanea,3031,15,0
Castanea,3031,16,0
Castanea,3031,17,0
Castanea,3031,18,0
Castanea,3031,19,0
Castanea,3031,20,0
Castanea,3031,21,0
Ceanothus,3031,1,4
Ceanothus,3031,2,0
Ceanothus,3031,3,0
Ceanothus,3031,4,0
Ceanothus,3031,11,6
Ceanothus,3031,13,2
Ceanothus,3031,14,5
Ceanothus,3031,15,3
Ceanothus,3031,16,0
Ceanothus,3031,17,0
Ceanothus,3031,18,0
Ceanothus,3031,19,0
Ceanothus,3031,20,0
Ceanothus,3031,21,9
Celtis,3031,1,5
Celtis,3031,2,2
Celtis,3031,3,4
Celtis,3031,4,2
Celtis,3031,11,2
Celtis,3031,13,3
Celtis,3031,14,2
Celtis,3031,15,2
Celtis,3031,16,2
Celtis,3031,17,0
Celtis,3031,18,1
Celtis,3031,19,0
Celtis,3031,20,0
Celtis,3031,21,5
Cornus sericea-type,3031,1,0
Cornus sericea-type,3031,2,1
Cornus sericea-type,3031,3,0
Cornus sericea-type,3031,4,0
Cornus sericea-type,3031,11,0
Cornus sericea-type,3031,13,0
Cornus sericea-type,3031,14,1
Cornus sericea-type,3031,15,0
Cornus sericea-type,3031,16,0
Cornus sericea-type,3031,17,0
Cornus sericea-type,3031,18,2
Cornus sericea-type,3031,19,1
Cornus sericea-type,3031,20,0
Cornus sericea-type,3031,21,0
Corylus,3031,1,127
Corylus,3031,2,28
Corylus,3031,3,34
Corylus,3031,4,15
Corylus,3031,11,19
Corylus,3031,13,14
Corylus,3031,14,18
Corylus,3031,15,3
Corylus,3031,16,7
Corylus,3031,17,7
Corylus,3031,18,12
Corylus,3031,19,4
Corylus,3031,20,5
Corylus,3031,21,27
Cupressaceae,3031,1,242
Cupressaceae,3031,2,13
Cupressaceae,3031,3,30
Cupressaceae,3031,4,57
Cupressaceae,3031,11,54
Cupressaceae,3031,13,74
Cupressaceae,3031,14,103
Cupressaceae,3031,15,60
Cupressaceae,3031,16,55
Cupressaceae,3031,17,22
Cupressaceae,3031,18,24
Cupressaceae,3031,19,11
Cupressaceae,3031,20,10
Cupressaceae,3031,21,86
Dalea candida-type,3031,1,1
Dalea candida-type,3031,2,0
Dalea candida-type,3031,3,0
Dalea candida-type,3031,4,0
Dalea candida-type,3031,11,0
Dalea candida-type,3031,13,0
Dalea candida-type,3031,14,0
Dalea candida-type,3031,15,2
Dalea candida-type,3031,16,0
Dalea candida-type,3031,17,0
Dalea candida-type,3031,18,1
Dalea candida-type,3031,19,0
Dalea candida-type,3031,20,0
Dalea candida-type,3031,21,0
Ephedra trifurca-type,3031,1,2
Ephedra trifurca-type,3031,2,0
Ephedra trifurca-type,3031,3,0
Ephedra trifurca-type,3031,4,0
Ephedra trifurca-type,3031,11,1
Ephedra trifurca-type,3031,13,5
Ephedra trifurca-type,3031,14,1
Ephedra trifurca-type,3031,15,1
Ephedra trifurca-type,3031,16,2
Ephedra trifurca-type,3031,17,0
Ephedra trifurca-type,3031,18,2
Ephedra trifurca-type,3031,19,1
Ephedra trifurca-type,3031,20,1
Ephedra trifurca-type,3031,21,1
Ephedra viridis-type,3031,1,1
Ephedra viridis-type,3031,2,0
Ephedra viridis-type,3031,3,0
Ephedra viridis-type,3031,4,0
Ephedra viridis-type,3031,11,0
Ephedra viridis-type,3031,13,0
Ephedra viridis-type,3031,14,1
Ephedra viridis-type,3031,15,0
Ephedra viridis-type,3031,16,0
Ephedra viridis-type,3031,17,1
Ephedra viridis-type,3031,18,0
Ephedra viridis-type,3031,19,0
Ephedra viridis-type,3031,20,0
Ephedra viridis-type,3031,21,0
Ericaceae,3031,1,0
Ericaceae,3031,2,0
Ericaceae,3031,3,0
Ericaceae,3031,4,1
Ericaceae,3031,11,0
Ericaceae,3031,13,0
Ericaceae,3031,14,0
Ericaceae,3031,15,0
Ericaceae,3031,16,0
Ericaceae,3031,17,0
Ericaceae,3031,18,0
Ericaceae,3031,19,0
Ericaceae,3031,20,0
Ericaceae,3031,21,0
Fagus,3031,1,2
Fagus,3031,2,0
Fagus,3031,3,0
Fagus,3031,4,0
Fagus,3031,11,1
Fagus,3031,13,0
Fagus,3031,14,0
Fagus,3031,15,0
Fagus,3031,16,1
Fagus,3031,17,0
Fagus,3031,18,0
Fagus,3031,19,0
Fagus,3031,20,0
Fagus,3031,21,1
Fraxinus nigra-type,3031,1,88
Fraxinus nigra-type,3031,2,41
Fraxinus nigra-type,3031,3,125
Fraxinus nigra-type,3031,4,75
Fraxinus nigra-type,3031,11,31
Fraxinus nigra-type,3031,13,22
Fraxinus nigra-type,3031,14,27
Fraxinus nigra-type,3031,15,27
Fraxinus nigra-type,3031,16,16
Fraxinus nigra-type,3031,17,12
Fraxinus nigra-type,3031,18,19
Fraxinus nigra-type,3031,19,15
Fraxinus nigra-type,3031,20,6
Fraxinus nigra-type,3031,21,14
Fraxinus pennsylvanica-type,3031,1,97
Fraxinus pennsylvanica-type,3031,2,1
Fraxinus pennsylvanica-type,3031,3,1
Fraxinus pennsylvanica-type,3031,4,0
Fraxinus pennsylvanica-type,3031,11,14
Fraxinus pennsylvanica-type,3031,13,11
Fraxinus pennsylvanica-type,3031,14,27
Fraxinus pennsylvanica-type,3031,15,18
Fraxinus pennsylvanica-type,3031,16,12
Fraxinus pennsylvanica-type,3031,17,7
Fraxinus pennsylvanica-type,3031,18,7
Fraxinus pennsylvanica-type,3031,19,2
Fraxinus pennsylvanica-type,3031,20,0
Fraxinus pennsylvanica-type,3031,21,9
Fraxinus undiff.,3031,1,28
Fraxinus undiff.,3031,2,3
Fraxinus undiff.,3031,3,1
Fraxinus undiff.,3031,4,0
Fraxinus undiff.,3031,11,11
Fraxinus undiff.,3031,13,3
Fraxinus undiff.,3031,14,12
Fraxinus undiff.,3031,15,9
Fraxinus undiff.,3031,16,7
Fraxinus undiff.,3031,17,4
Fraxinus undiff.,3031,18,4
Fraxinus undiff.,3031,19,1
Fraxinus undiff.,3031,20,0
Fraxinus undiff.,3031,21,12
Juglans cinerea,3031,1,19
Juglans cinerea,3031,2,4
Juglans cinerea,3031,3,2
Juglans cinerea,3031,4,0
Juglans cinerea,3031,11,2
Juglans cinerea,3031,13,6
Juglans cinerea,3031,14,2
Juglans cinerea,3031,15,5
Juglans cinerea,3031,16,6
Juglans cinerea,3031,17,0
Juglans cinerea,3031,18,1
Juglans cinerea,3031,19,1
Juglans cinerea,3031,20,0
Juglans cinerea,3031,21,4
Juglans nigra,3031,1,8
Juglans nigra,3031,2,1
Juglans nigra,3031,3,0
Juglans nigra,3031,4,0
Juglans nigra,3031,11,3
Juglans nigra,3031,13,1
Juglans nigra,3031,14,2
Juglans nigra,3031,15,1
Juglans nigra,3031,16,1
Juglans nigra,3031,17,0
Juglans nigra,3031,18,0
Juglans nigra,3031,19,0
Juglans nigra,3031,20,0
Juglans nigra,3031,21,2
Larix,3031,1,33.5
Larix,3031,2,3
Larix,3031,3,41.5
Larix,3031,4,28.5
Larix,3031,11,8.5
Larix,3031,13,1.5
Larix,3031,14,1
Larix,3031,15,1
Larix,3031,16,2
Larix,3031,17,1
Larix,3031,18,0
Larix,3031,19,1
Larix,3031,20,0
Larix,3031,21,4.5
Liquidambar,3031,1,1
Liquidambar,3031,2,0
Liquidambar,3031,3,0
Liquidambar,3031,4,0
Liquidambar,3031,11,0
Liquidambar,3031,13,0
Liquidambar,3031,14,0
Liquidambar,3031,15,2
Liquidambar,3031,16,0
Liquidambar,3031,17,0
Liquidambar,3031,18,0
Liquidambar,3031,19,0
Liquidambar,3031,20,0
Liquidambar,3031,21,0
Maclura pomifera-type,3031,1,1
Maclura pomifera-type,3031,2,0
Maclura pomifera-type,3031,3,0
Maclura pomifera-type,3031,4,0
Maclura pomifera-type,3031,11,0
Maclura pomifera-type,3031,13,1
Maclura pomifera-type,3031,14,0
Maclura pomifera-type,3031,15,0
Maclura pomifera-type,3031,16,1
Maclura pomifera-type,3031,17,0
Maclura pomifera-type,3031,18,1
Maclura pomifera-type,3031,19,0
Maclura pomifera-type,3031,20,0
Maclura pomifera-type,3031,21,1
Morus,3031,1,30
Morus,3031,2,8
Morus,3031,3,1
Morus,3031,4,0
Morus,3031,11,7
Morus,3031,13,7
Morus,3031,14,9
Morus,3031,15,11
Morus,3031,16,9
Morus,3031,17,2
Morus,3031,18,1
Morus,3031,19,3
Morus,3031,20,1
Morus,3031,21,6
Nyssa,3031,1,0
Nyssa,3031,2,0
Nyssa,3031,3,0
Nyssa,3031,4,0
Nyssa,3031,11,0
Nyssa,3031,13,0
Nyssa,3031,14,0
Nyssa,3031,15,0
Nyssa,3031,16,0
Nyssa,3031,17,0
Nyssa,3031,18,1
Nyssa,3031,19,0
Nyssa,3031,20,0
Nyssa,3031,21,0
Ostrya/Carpinus,3031,1,1142
Ostrya/Carpinus,3031,2,98
Ostrya/Carpinus,3031,3,35
Ostrya/Carpinus,3031,4,23
Ostrya/Carpinus,3031,11,137
Ostrya/Carpinus,3031,13,142
Ostrya/Carpinus,3031,14,326
Ostrya/Carpinus,3031,15,341
Ostrya/Carpinus,3031,16,249
Ostrya/Carpinus,3031,17,163
Ostrya/Carpinus,3031,18,50
Ostrya/Carpinus,3031,19,38
Ostrya/Carpinus,3031,20,22
Ostrya/Carpinus,3031,21,152
Picea,3031,1,58.5
Picea,3031,2,9.5
Picea,3031,3,117
Picea,3031,4,499.5
Picea,3031,11,7
Picea,3031,13,12
Picea,3031,14,11
Picea,3031,15,6.5
Picea,3031,16,6
Picea,3031,17,3
Picea,3031,18,3.5
Picea,3031,19,1.5
Picea,3031,20,4
Picea,3031,21,23.5
Pinus subg. Pinus,3031,1,151.5
Pinus subg. Pinus,3031,2,99
Pinus subg. Pinus,3031,3,35
Pinus subg. Pinus,3031,4,6
Pinus subg. Pinus,3031,11,37
Pinus subg. Pinus,3031,13,33.5
Pinus subg. Pinus,3031,14,82.5
Pinus subg. Pinus,3031,15,54.5
Pinus subg. Pinus,3031,16,40
Pinus subg. Pinus,3031,17,21
Pinus subg. Pinus,3031,18,35
Pinus subg. Pinus,3031,19,23.5
Pinus subg. Pinus,3031,20,16
Pinus subg. Pinus,3031,21,60.5
Pinus subg. Strobus,3031,1,241
Pinus subg. Strobus,3031,2,15
Pinus subg. Strobus,3031,3,2
Pinus subg. Strobus,3031,4,1
Pinus subg. Strobus,3031,11,94.5
Pinus subg. Strobus,3031,13,62
Pinus subg. Strobus,3031,14,94
Pinus subg. Strobus,3031,15,73.5
Pinus subg. Strobus,3031,16,67.5
Pinus subg. Strobus,3031,17,24.5
Pinus subg. Strobus,3031,18,57
Pinus subg. Strobus,3031,19,20.5
Pinus subg. Strobus,3031,20,3
Pinus subg. Strobus,3031,21,144.5
Pinus undiff.,3031,1,335
Pinus undiff.,3031,2,74
Pinus undiff.,3031,3,53.5
Pinus undiff.,3031,4,3.5
Pinus undiff.,3031,11,72.5
Pinus undiff.,3031,13,94
Pinus undiff.,3031,14,150.5
Pinus undiff.,3031,15,124.5
Pinus undiff.,3031,16,106.5
Pinus undiff.,3031,17,49.5
Pinus undiff.,3031,18,59.5
Pinus undiff.,3031,19,34
Pinus undiff.,3031,20,13.5
Pinus undiff.,3031,21,169
Platanus,3031,1,45
Platanus,3031,2,0
Platanus,3031,3,1
Platanus,3031,4,1
Platanus,3031,11,20
Platanus,3031,13,19
Platanus,3031,14,20
Platanus,3031,15,17
Platanus,3031,16,5
Platanus,3031,17,11
Platanus,3031,18,5
Platanus,3031,19,3
Platanus,3031,20,0
Platanus,3031,21,13
Populus balsamifera-type,3031,1,19
Populus balsamifera-type,3031,2,18
Populus balsamifera-type,3031,3,119
Populus balsamifera-type,3031,4,70
Populus balsamifera-type,3031,11,2
Populus balsamifera-type,3031,13,2
Populus balsamifera-type,3031,14,2
Populus balsamifera-type,3031,15,8
Populus balsamifera-type,3031,16,2
Populus balsamifera-type,3031,17,0
Populus balsamifera-type,3031,18,9
Populus balsamifera-type,3031,19,6
Populus balsamifera-type,3031,20,2
Populus balsamifera-type,3031,21,0
Populus tremuloides-type,3031,1,261
Populus tremuloides-type,3031,2,6
Populus tremuloides-type,3031,3,29
Populus tremuloides-type,3031,4,11
Populus tremuloides-type,3031,11,27
Populus tremuloides-type,3031,13,39
Populus tremuloides-type,3031,14,51
Populus tremuloides-type,3031,15,40
Populus tremuloides-type,3031,16,37
Populus tremuloides-type,3031,17,16
Populus tremuloides-type,3031,18,18
Populus tremuloides-type,3031,19,20
Populus tremuloides-type,3031,20,17
Populus tremuloides-type,3031,21,52
Populus undiff.,3031,1,0
Populus undiff.,3031,2,0
Populus undiff.,3031,3,9
Populus undiff.,3031,4,0
Populus undiff.,3031,11,0
Populus undiff.,3031,13,0
Populus undiff.,3031,14,0
Populus undiff.,3031,15,0
Populus undiff.,3031,16,0
Populus undiff.,3031,17,0
Populus undiff.,3031,18,0
Populus undiff.,3031,19,0
Populus undiff.,3031,20,0
Populus undiff.,3031,21,0
Quercus,3031,1,4914
Quercus,3031,2,292
Quercus,3031,3,338
Quercus,3031,4,43
Quercus,3031,11,1672
Quercus,3031,13,1216
Quercus,3031,14,1605
Quercus,3031,15,837
Quercus,3031,16,616
Quercus,3031,17,266
Quercus,3031,18,480
Quercus,3031,19,358
Quercus,3031,20,184
Quercus,3031,21,1856
Rhus,3031,1,1
Rhus,3031,2,0
Rhus,3031,3,0
Rhus,3031,4,0
Rhus,3031,11,0
Rhus,3031,13,0
Rhus,3031,14,0
Rhus,3031,15,0
Rhus,3031,16,2
Rhus,3031,17,0
Rhus,3031,18,4
Rhus,3031,19,1
Rhus,3031,20,0
Rhus,3031,21,0
Ribes,3031,1,0
Ribes,3031,2,0
Ribes,3031,3,1
Ribes,3031,4,0
Ribes,3031,11,0
Ribes,3031,13,0
Ribes,3031,14,0
Ribes,3031,15,0
Ribes,3031,16,0
Ribes,3031,17,0
Ribes,3031,18,0
Ribes,3031,19,0
Ribes,3031,20,0
Ribes,3031,21,0
Salix,3031,1,145
Salix,3031,2,23
Salix,3031,3,16
Salix,3031,4,22
Salix,3031,11,32
Salix,3031,13,34
Salix,3031,14,60
Salix,3031,15,112
Salix,3031,16,120
Salix,3031,17,11
Salix,3031,18,35
Salix,3031,19,32
Salix,3031,20,6
Salix,3031,21,40
Sambucus,3031,1,1
Sambucus,3031,2,0
Sambucus,3031,3,0
Sambucus,3031,4,0
Sambucus,3031,11,0
Sambucus,3031,13,0
Sambucus,3031,14,0
Sambucus,3031,15,0
Sambucus,3031,16,0
Sambucus,3031,17,0
Sambucus,3031,18,0
Sambucus,3031,19,1
Sambucus,3031,20,1
Sambucus,3031,21,0
Sarcobatus vermiculatus,3031,1,12
Sarcobatus vermiculatus,3031,2,2
Sarcobatus vermiculatus,3031,3,0
Sarcobatus vermiculatus,3031,4,1
Sarcobatus vermiculatus,3031,11,2
Sarcobatus vermiculatus,3031,13,3
Sarcobatus vermiculatus,3031,14,2
Sarcobatus vermiculatus,3031,15,11
Sarcobatus vermiculatus,3031,16,5
Sarcobatus vermiculatus,3031,17,0
Sarcobatus vermiculatus,3031,18,5
Sarcobatus vermiculatus,3031,19,0
Sarcobatus vermiculatus,3031,20,3
Sarcobatus vermiculatus,3031,21,3
Shepherdia argentea,3031,1,0
Shepherdia argentea,3031,2,0
Shepherdia argentea,3031,3,0
Shepherdia argentea,3031,4,0
Shepherdia argentea,3031,11,0
Shepherdia argentea,3031,13,0
Shepherdia argentea,3031,14,0
Shepherdia argentea,3031,15,1
Shepherdia argentea,3031,16,0
Shepherdia argentea,3031,17,0
Shepherdia argentea,3031,18,0
Shepherdia argentea,3031,19,0
Shepherdia argentea,3031,20,0
Shepherdia argentea,3031,21,0
Shepherdia canadensis,3031,1,0
Shepherdia canadensis,3031,2,0
Shepherdia canadensis,3031,3,2
Shepherdia canadensis,3031,4,1
Shepherdia canadensis,3031,11,0
Shepherdia canadensis,3031,13,0
Shepherdia canadensis,3031,14,0
Shepherdia canadensis,3031,15,0
Shepherdia canadensis,3031,16,0
Shepherdia canadensis,3031,17,0
Shepherdia canadensis,3031,18,0
Shepherdia canadensis,3031,19,0
Shepherdia canadensis,3031,20,0
Shepherdia canadensis,3031,21,0
Tilia,3031,1,203
Tilia,3031,2,17
Tilia,3031,3,3
Tilia,3031,4,0
Tilia,3031,11,42
Tilia,3031,13,53
Tilia,3031,14,80.5
Tilia,3031,15,54
Tilia,3031,16,32
Tilia,3031,17,6
Tilia,3031,18,36
Tilia,3031,19,6
Tilia,3031,20,3
Tilia,3031,21,28
Tsuga,3031,1,13
Tsuga,3031,2,0
Tsuga,3031,3,0
Tsuga,3031,4,0
Tsuga,3031,11,1.5
Tsuga,3031,13,0
Tsuga,3031,14,1
Tsuga,3031,15,1
Tsuga,3031,16,0
Tsuga,3031,17,0
Tsuga,3031,18,0
Tsuga,3031,19,0
Tsuga,3031,20,0
Tsuga,3031,21,11.5
Ulmus,3031,1,647
Ulmus,3031,2,321
Ulmus,3031,3,187
Ulmus,3031,4,12
Ulmus,3031,11,97
Ulmus,3031,13,70
Ulmus,3031,14,109
Ulmus,3031,15,92
Ulmus,3031,16,108
Ulmus,3031,17,55
Ulmus,3031,18,109
Ulmus,3031,19,99
Ulmus,3031,20,86
Ulmus,3031,21,66
Viburnum opulus-type,3031,1,0
Viburnum opulus-type,3031,2,0
Viburnum opulus-type,3031,3,0
Viburnum opulus-type,3031,4,0
Viburnum opulus-type,3031,11,0
Viburnum opulus-type,3031,13,0
Viburnum opulus-type,3031,14,0
Viburnum opulus-type,3031,15,4
Viburnum opulus-type,3031,16,0
Viburnum opulus-type,3031,17,0
Viburnum opulus-type,3031,18,0
Viburnum opulus-type,3031,19,0
Viburnum opulus-type,3031,20,0
Viburnum opulus-type,3031,21,0
Viburnum rafinesquianum-type,3031,1,2
Viburnum rafinesquianum-type,3031,2,0
Viburnum rafinesquianum-type,3031,3,0
Viburnum rafinesquianum-type,3031,4,0
Viburnum rafinesquianum-type,3031,11,0
Viburnum rafinesquianum-type,3031,13,0
Viburnum rafinesquianum-type,3031,14,0
Viburnum rafinesquianum-type,3031,15,0
Viburnum rafinesquianum-type,3031,16,0
Viburnum rafinesquianum-type,3031,17,0
Viburnum rafinesquianum-type,3031,18,0
Viburnum rafinesquianum-type,3031,19,0
Viburnum rafinesquianum-type,3031,20,0
Viburnum rafinesquianum-type,3031,21,0
Zanthoxylum-type,3031,1,1
Zanthoxylum-type,3031,2,0
Zanthoxylum-type,3031,3,0
Zanthoxylum-type,3031,4,0
Zanthoxylum-type,3031,11,0
Zanthoxylum-type,3031,13,0
Zanthoxylum-type,3031,14,0
Zanthoxylum-type,3031,15,0
Zanthoxylum-type,3031,16,0
Zanthoxylum-type,3031,17,0
Zanthoxylum-type,3031,18,0
Zanthoxylum-type,3031,19,0
Zanthoxylum-type,3031,20,0
Zanthoxylum-type,3031,21,0
Abies,3035,1,20
Abies,3035,2,15
Abies,3035,3,6
Abies,3035,4,0
Abies,3035,5,2
Abies,3035,6,0
Abies,3035,11,27
Abies,3035,13,7
Abies,3035,14,6
Abies,3035,15,5
Abies,3035,16,3
Abies,3035,17,6
Abies,3035,18,3
Abies,3035,19,22
Abies,3035,20,5
Abies,3035,21,14
Acer rubrum,3035,1,6
Acer rubrum,3035,2,0
Acer rubrum,3035,3,0
Acer rubrum,3035,4,0
Acer rubrum,3035,5,0
Acer rubrum,3035,6,0
Acer rubrum,3035,11,8
Acer rubrum,3035,13,1
Acer rubrum,3035,14,1
Acer rubrum,3035,15,0
Acer rubrum,3035,16,0
Acer rubrum,3035,17,2
Acer rubrum,3035,18,0
Acer rubrum,3035,19,1
Acer rubrum,3035,20,0
Acer rubrum,3035,21,2
Acer saccharum-type,3035,1,30
Acer saccharum-type,3035,2,5
Acer saccharum-type,3035,3,0
Acer saccharum-type,3035,4,0
Acer saccharum-type,3035,5,1
Acer saccharum-type,3035,6,1
Acer saccharum-type,3035,11,41
Acer saccharum-type,3035,13,9
Acer saccharum-type,3035,14,12
Acer saccharum-type,3035,15,5
Acer saccharum-type,3035,16,10
Acer saccharum-type,3035,17,10
Acer saccharum-type,3035,18,8
Acer saccharum-type,3035,19,7
Acer saccharum-type,3035,20,1
Acer saccharum-type,3035,21,16
Acer spicatum,3035,1,0
Acer spicatum,3035,2,0
Acer spicatum,3035,3,0
Acer spicatum,3035,4,0
Acer spicatum,3035,5,0
Acer spicatum,3035,6,0
Acer spicatum,3035,11,0
Acer spicatum,3035,13,0
Acer spicatum,3035,14,0
Acer spicatum,3035,15,0
Acer spicatum,3035,16,1
Acer spicatum,3035,17,0
Acer spicatum,3035,18,0
Acer spicatum,3035,19,0
Acer spicatum,3035,20,0
Acer spicatum,3035,21,0
Acer undiff.,3035,1,1
Acer undiff.,3035,2,0
Acer undiff.,3035,3,0
Acer undiff.,3035,4,0
Acer undiff.,3035,5,0
Acer undiff.,3035,6,0
Acer undiff.,3035,11,0
Acer undiff.,3035,13,0
Acer undiff.,3035,14,0
Acer undiff.,3035,15,0
Acer undiff.,3035,16,0
Acer undiff.,3035,17,0
Acer undiff.,3035,18,0
Acer undiff.,3035,19,1
Acer undiff.,3035,20,0
Acer undiff.,3035,21,0
Alnus incana-type,3035,1,70
Alnus incana-type,3035,2,4
Alnus incana-type,3035,3,9
Alnus incana-type,3035,4,8
Alnus incana-type,3035,5,12
Alnus incana-type,3035,6,3
Alnus incana-type,3035,11,115
Alnus incana-type,3035,13,20
Alnus incana-type,3035,14,44
Alnus incana-type,3035,15,24
Alnus incana-type,3035,16,14
Alnus incana-type,3035,17,27
Alnus incana-type,3035,18,14
Alnus incana-type,3035,19,40
Alnus incana-type,3035,20,3
Alnus incana-type,3035,21,67
Alnus viridis-type,3035,1,0
Alnus viridis-type,3035,2,0
Alnus viridis-type,3035,3,0
Alnus viridis-type,3035,4,1
Alnus viridis-type,3035,5,1
Alnus viridis-type,3035,6,0
Alnus viridis-type,3035,11,0
Alnus viridis-type,3035,13,0
Alnus viridis-type,3035,14,1
Alnus viridis-type,3035,15,0
Alnus viridis-type,3035,16,0
Alnus viridis-type,3035,17,0
Alnus viridis-type,3035,18,0
Alnus viridis-type,3035,19,0
Alnus viridis-type,3035,20,0
Alnus viridis-type,3035,21,0
Amorpha-type,3035,1,1
Amorpha-type,3035,2,0
Amorpha-type,3035,3,0
Amorpha-type,3035,4,0
Amorpha-type,3035,5,0
Amorpha-type,3035,6,0
Amorpha-type,3035,11,1
Amorpha-type,3035,13,0
Amorpha-type,3035,14,0
Amorpha-type,3035,15,0
Amorpha-type,3035,16,0
Amorpha-type,3035,17,0
Amorpha-type,3035,18,0
Amorpha-type,3035,19,0
Amorpha-type,3035,20,0
Amorpha-type,3035,21,0
Artemisia,3035,1,13
Artemisia,3035,2,12
Artemisia,3035,3,18
Artemisia,3035,4,32
Artemisia,3035,5,66
Artemisia,3035,6,51
Artemisia,3035,11,18
Artemisia,3035,13,3
Artemisia,3035,14,6
